address,latitude,longitude,cvs
부산광역시 기장군 일광면 삼성리 781-4번지,0,0,cu
부산광역시 기장군 해빛4로 1,0,0,cu
부산광역시 기장군 일광면 일광로 609,0,0,cu
부산광역시 기장군 일광면 해빛1로 62 1층 213동 102호,0,0,cu
부산광역시 기장군 일광면 이화로 166,0,0,cu
부산광역시 기장군 장안읍 해맞이로 432,0,0,cu
부산광역시 기장군 장안읍 명례산단3로 13-64,0,0,cu
부산광역시 기장군 장안읍 장안산단9로 123,0,0,cu
부산광역시 기장군 장안읍 장안로 8 팔로스프라자,0,0,cu
부산광역시 기장군 정관읍 산단2로 60 ,0,0,cu
부산광역시 기장군 정관읍 구연방곡로 120,0,0,cu
부산광역시 기장군 정관읍 산단1로 115,0,0,cu
부산광역시 기장군 정관읍 정관3로 23,0,0,cu
부산광역시 기장군 정관읍 산단4로 139,0,0,cu
부산광역시 기장군 정관읍 산단2로 60 ,0,0,cu
부산광역시 기장군 정관읍 모전1길 36,0,0,cu
부산광역시 기장군 정관읍 방곡2로 7,0,0,cu
부산광역시 기장군 정관읍 정관2로 40 ,0,0,cu
부산광역시 기장군 정관읍 정관로 925,0,0,cu
부산광역시 기장군 정관읍 정관6로 39 큐엠시네마 1층 116호,0,0,cu
부산광역시 기장군 정관읍 정관로 350,0,0,cu
부산광역시 기장군 정관읍 정관로 829,0,0,cu
부산광역시 기장군 정관읍 구연4로 20,0,0,cu
부산광역시 기장군 가동3로 2,0,0,cu
부산광역시 기장군 정관읍 달산2길 23,0,0,cu
부산광역시 기장군 정관읍 산단4로 160,0,0,cu
부산광역시 기장군 철마면 여락송정로 322,0,0,cu
부산광역시 기장군 철마면 고촌로 58,0,0,cu
부산광역시 남구 북항로 147 ,0,0,cu
부산광역시 남구 북항로 59,0,0,cu
부산광역시 남구 양지골로 340 ,0,0,cu
부산광역시 남구 수영로325번길 11,0,0,cu
부산광역시 남구 수영로 309 경성대학교 ,0,0,cu
부산광역시 남구 수영로 312,0,0,cu
부산광역시 남구 용소로7번길 6,0,0,cu
부산광역시 남구 수영로 159,0,0,cu
부산광역시 남구 수영로325번길 11,0,0,cu
부산광역시 남구 용소로7번길 112,0,0,cu
부산광역시 남구 유엔로 121 갯마을횟집 1층,0,0,cu
부산광역시 남구 수영로 294 대연동동일스위트,0,0,cu
부산광역시 남구 유엔평화로4번길 74,0,0,cu
부산광역시 남구 용소로8번길 48 ,0,0,cu
부산광역시 남구 유엔로201번길 57,0,0,cu
부산광역시 남구 황령대로319번가길 159,0,0,cu
부산광역시 남구 유엔평화로 16,0,0,cu
부산광역시 남구 수영로220번길 8,0,0,cu
부산광역시 남구 황령대로319번길 26 ,0,0,cu
부산광역시 남구 용소로13번길 72 머리사랑,0,0,cu
부산광역시 남구 유엔로157번길 7,0,0,cu
부산광역시 남구 진남로 18,0,0,cu
부산광역시 남구 대연동 1160-33번지,0,0,cu
부산광역시 남구 수영로266번길 69,0,0,cu
부산광역시 남구 대연동 455-22번지 부경대힉교,0,0,cu
부산광역시 남구 용소로 45,0,0,cu
부산광역시 남구 용소로19번길 26,0,0,cu
부산광역시 남구 진남로46번길 3 더샵월드타워,0,0,cu
부산광역시 남구 수영로322번길 22,0,0,cu
부산광역시 남구 유엔로201번길 41,0,0,cu
부산광역시 남구 문현로 36-1 ,0,0,cu
부산광역시 남구 고동골로78번길 64,0,0,cu
부산광역시 남구 우암로 380,0,0,cu
부산광역시 남구 고동골로 70 아우성책비디오 ,0,0,cu
부산광역시 남구 전포대로20번길 15 ,0,0,cu
부산광역시 남구 문현로 36-1 ,0,0,cu
부산광역시 남구 전포대로91번길 27,0,0,cu
부산광역시 남구 진남로198번길 9-1 ,0,0,cu
부산광역시 남구 문현금융로 40 부산국제금융센터 1층 A동 104호,0,0,cu
부산광역시 남구 수영로39번길 29-14,0,0,cu
부산광역시 남구 진남로 210,0,0,cu
부산광역시 남구 신선로447번길 9,0,0,cu
부산광역시 남구 신선로 428,0,0,cu
부산광역시 남구 신선로 428,0,0,cu
부산광역시 남구 신선로 428,0,0,cu
부산광역시 남구 신선로 294 ,0,0,cu
부산광역시 남구 신선로447번길 9,0,0,cu
부산광역시 남구 오륙도로 85,0,0,cu
부산광역시 남구 용호로 254,0,0,cu
부산광역시 남구 동명로 108 원세탁할인마트 ,0,0,cu
부산광역시 남구 용호로197번길 12,0,0,cu
부산광역시 남구 용호로42번길 19,0,0,cu
부산광역시 남구 오륙도로 85,0,0,cu
부산광역시 남구 용호로 216,0,0,cu
부산광역시 남구 동명로 171 J할인마트,0,0,cu
부산광역시 남구 용호로178번길 16,0,0,cu
부산광역시 남구 분포로 115,0,0,cu
부산광역시 남구 용호동 954번지외 3필지 더블유스퀘어,0,0,cu
부산광역시 남구 유엔로 14,0,0,cu
부산광역시 남구 우암로154번길 36-7 ,0,0,cu
부산광역시 남구 오륙도로 85,0,0,cu
부산광역시 남구 용호로 254,0,0,cu
부산광역시 남구 동명로 108 원세탁할인마트 ,0,0,cu
부산광역시 남구 용호로197번길 12,0,0,cu
부산광역시 남구 용호로42번길 19,0,0,cu
부산광역시 남구 오륙도로 85,0,0,cu
부산광역시 남구 용호로 216,0,0,cu
부산광역시 남구 동명로 171 J할인마트,0,0,cu
부산광역시 남구 용호로178번길 16,0,0,cu
부산광역시 남구 분포로 115,0,0,cu
부산광역시 남구 용호동 954번지외 3필지 더블유스퀘어,0,0,cu
부산광역시 동구 자성로133번길 6,0,0,cu
부산광역시 동구 중앙대로 539 ,0,0,cu
부산광역시 동구 조방로 42번길 2,0,0,cu
부산광역시 동구 범일로 97-1,0,0,cu
부산광역시 동구 자성로116번길 2,0,0,cu
부산광역시 동구 자성로133번길 6,0,0,cu
부산광역시 동구 범일로 41,0,0,cu
부산광역시 동구 범일로90번길 12-1,0,0,cu
부산광역시 동구 조방로 14,0,0,cu
부산광역시 동구 중앙대로 357 ,0,0,cu
부산광역시 동구 망양로 836,0,0,cu
부산광역시 동구 수정로 28-1 1층,0,0,cu
부산광역시 동구 진성로 75-2,0,0,cu
부산광역시 동구 홍곡로 47,0,0,cu
부산광역시 동구 중앙대로 357 ,0,0,cu
부산광역시 동구 중앙대로 357 ,0,0,cu
부산광역시 동구 망양로 836,0,0,cu
부산광역시 동구 수정로 28-1 1층,0,0,cu
부산광역시 동구 진성로 75-2,0,0,cu
부산광역시 동구 홍곡로 47,0,0,cu
부산광역시 동구 중앙대로 357 ,0,0,cu
부선광역시 동구 자성로 2,0,0,cu
부산광역시 동구 진성로 36,0,0,cu
부선광역시 동구 자성로 2,0,0,cu
부산광역시 동구 진성로 36,0,0,cu
부산광역시 동구 중앙대로 206,0,0,cu
부산광역시 동구 중앙대로196번길 10,0,0,cu
부산광역시 동구 충장대로 160 ,0,0,cu
부산광역시 동구 충장대로 160 ,0,0,cu
부산광역시 동구 중앙대로 209 ,0,0,cu
부산광역시 동구 중앙대로 206,0,0,cu
부산광역시 동구 중앙대로 243-15,0,0,cu
부산광역시 동구 중앙대로286번길 4,0,0,cu
부산광역시 동구 중앙대로214번길 3-2,0,0,cu
부산광역시 동구 망양로 608,0,0,cu
부산광역시 동구 중앙대로196번길 6-14,0,0,cu
부산광역시 동구 초량중로 73-1,0,0,cu
부산광역시 동구 초량중로 34,0,0,cu
부산광역시 동구 고관로 40 1층 B203호,0,0,cu
부산광역시 동래구 충렬대로 187 대동병원 ,0,0,cu
부산광역시 동래구 명륜로 128-1 ,0,0,cu
부산광역시 동래구 명륜로94번길 31,0,0,cu
부산광역시 동래구 충렬대로 188-16,0,0,cu
부산광역시 동래구 명륜로207번길 41 ,0,0,cu
부산광역시 동래구 충렬대로 187 대동병원 ,0,0,cu
부산광역시 동래구 명륜로 202,0,0,cu
부산광역시 동래구 명륜로217번길 2 ,0,0,cu
부산광역시 동래구 온천천로 147,0,0,cu
부산광역시 동래구 명서로 162,0,0,cu
부산광역시 동래구 명안로72번길 40 ,0,0,cu
부산광역시 동래구 명장로64번길 6,0,0,cu
부산광역시 동래구 아시아드대로195번길 21 ,0,0,cu
부산광역시 동래구 아시아드대로146번길 1 ,0,0,cu
부산광역시 동래구 중앙대로1277번길 59 ,0,0,cu
부산광역시 동래구 쇠미로81번길 22 ,0,0,cu
부산광역시 동래구 사직동 11-9번지,0,0,cu
부산광역시 동래구 아시아드대로195번길 21 ,0,0,cu
부산광역시 동래구 석사로 46,0,0,cu
부산광역시 동래구 사직북로 4,0,0,cu
부산광역시 동래구 사직북로 32,0,0,cu
부산광역시 동래구 여고로 8-1 ,0,0,cu
부산광역시 동래구 사직북로19번길 50 ,0,0,cu
부산광역시 동래구 충렬대로202번길 37,0,0,cu
부산광역시 동래구 충렬대로 236,0,0,cu
부산광역시 동래구 안연로 58 ,0,0,cu
부산광역시 동래구 연안로 74 ,0,0,cu
부산광역시 동래구 충렬대로 487,0,0,cu
부산광역시 동래구 안남로 119,0,0,cu
부산광역시 동래구 명안로9번길 86 ,0,0,cu
부산광역시 동래구 안연로 58 ,0,0,cu
부산광역시 동래구 명안로39번길 85,0,0,cu
부산광역시 동래구 충렬대로410번길 45 ,0,0,cu
부산광역시 동래구 삼어로 9 안락동현대아파트,0,0,cu
부산광역시 동래구 중앙대로1307번길 24,0,0,cu
부산광역시 동래구 충렬대로126번길 5,0,0,cu
부산광역시 동래구 금정마을로 150 1층 상가 225동 106호,0,0,cu
부산광역시 동래구 온천동 1775-30번지,0,0,cu
부산광역시 동래구 충렬대로107번길 108,0,0,cu
부산광역시 동래구 중앙대로1307번길 24,0,0,cu
부산광역시 동래구 중앙대로 1324번지 동래지하철역사 내,0,0,cu
부산광역시 동래구 금강공원로 31-1,0,0,cu
부산광역시 동래구 온천동 1317-2번지,0,0,cu
부산광역시 동래구 충렬대로108번길 37 ,0,0,cu
부산광역시 동래구 아시아드대로220번길 49,0,0,cu
부산광역시 동래구 중앙대로 1520 도시철도온천장역 ,0,0,cu
부산광역시 동래구 중앙대로1335번길 41 ,0,0,cu
부산광역시 동래구 금강로74번길 21,0,0,cu
부산광역시 동래구 중앙대로 1523 ,0,0,cu
부산광역시 동래구 미남로132번길 13 ,0,0,cu
부산광역시 동래구 아시아드대로 234,0,0,cu
부산광역시 동래구 온천장로107번길 38-5,0,0,cu
부산광역시 동래구 차밭골로20번길 43 ,0,0,cu
부산광역시 동래구 명륜로112번길 115,0,0,cu
부산광역시 부산진구 엄광로 143 대도운수 ,0,0,cu
부산광역시 부산진구 냉정로 262,0,0,cu
부산광역시 부산진구 가야대로 594,0,0,cu
부산광역시 부산진구 냉정로 233 ,0,0,cu
부산광역시 부산진구 가야대로572번길 40,0,0,cu
부산광역시 부산진구 엄광로 143 대도운수 ,0,0,cu
부산광역시 부산진구 가야대로552번길 103,0,0,cu
부산광역시 부산진구 엄광로 176,0,0,cu
부산광역시 부산진구 엄광로 176,0,0,cu
부산광역시 부산진구 엄광로 180,0,0,cu
부산광역시 부산진구 가야대로572번가길 26,0,0,cu
부산광역시 부산진구 엄광로 176,0,0,cu
부산광역시 부산진구 엄광로 215,0,0,cu
부산광역시 부산진구 복지로13번길 20 ,0,0,cu
부산광역시 부산진구 백양관문로77번길 51 ,0,0,cu
부산광역시 부산진구 개금본동로9번길 77 ,0,0,cu
부산광역시 부산진구 개금온정로 6,0,0,cu
부산광역시 부산진구 개금동 451-12번지,0,0,cu
부산광역시 부산진구 복지로13번길 20 ,0,0,cu
부산광역시 부산진구 백양대로208번길 23 ,0,0,cu
부산광역시 부산진구 냉정로 161,0,0,cu
부산광역시 부산진구 백양대로300번길 20,0,0,cu
부산광역시 부산진구 백양순환로 30,0,0,cu
부산광역시 부산진구 당감로17번길 90,0,0,cu
부산광역시 부산진구 백양관문로 106 ,0,0,cu
부산광역시 부산진구 당감로 63 ,0,0,cu
부산광역시 부산진구 가야대로 715,0,0,cu
부산광역시 부산진구 백양순환로 30,0,0,cu
부산광역시 부산진구 백양대로136번길 41,0,0,cu
부산광역시 부산진구 가야대로679번길 146 ,0,0,cu
부산광역시 부산진구 범전동 386-64번지,0,0,cu
부산광역시 부산진구 새싹로 82-3,0,0,cu
부산광역시 부산진구 중앙대로 821 ,0,0,cu
부산광역시 부산진구 범천로 22 범내골역한라비발디STUDIO422 ,0,0,cu
부산광역시 부산진구 황령대로 1,0,0,cu
부산광역시 부산진구 범일로192번길 54,0,0,cu
부산광역시 부산진구 범일로192번길 41,0,0,cu
부산광역시 부산진구 중앙대로 584,0,0,cu
부산광역시 부산진구 범천로 22 범내골역한라비발디STUDIO422 ,0,0,cu
부산광역시 부산진구 자유평화로37번길 33,0,0,cu
부산광역시 부산진구 중앙대로 621,0,0,cu
부산광역시 부산진구 범일로 166,0,0,cu
부산광역시 부산진구 범일로131번길 56 ,0,0,cu
부산광역시 부산진구 신암로 69-1,0,0,cu
부산광역시 부산진구 중앙대로 633,0,0,cu
부산광역시 부산진구 황령대로 13,0,0,cu
부산광역시 부산진구 동평로 113 ,0,0,cu
부산광역시 부산진구 백양산로53번길 24 백양산한가족 ,0,0,cu
부산광역시 부산진구 시민공원로 11,0,0,cu
부산광역시 부산진구 신천대로 204,0,0,cu
부산광역시 부산진구 당감로 89,0,0,cu
부산광역시 부산진구 동평로 113 ,0,0,cu
부산광역시 부산진구 새싹로 99 서면지원더뷰파크,0,0,cu
부산광역시 부산진구 시민공원로19번길 65,0,0,cu
부산광역시 부산진구 중앙대로 786,0,0,cu
부산광역시 부산진구 부전로111번길 14,0,0,cu
부산광역시 부산진구 새싹로 14,0,0,cu
부산광역시 부산진구 중앙대로 797 ,0,0,cu
부산광역시 부산진구 새싹로8번길 26 ,0,0,cu
부산광역시 부산진구 중앙대로 786,0,0,cu
부산광역시 부산진구 중앙대로691번가길 23-1,0,0,cu
부산광역시 부산진구 중앙대로680번가길 18,0,0,cu
부산광역시 부산진구 신천대로62번길 2,0,0,cu
부산광역시 부산진구 서면문화로 6 ,0,0,cu
부산광역시 부산진구 양정로 62,0,0,cu
부산광역시 부산진구 중앙대로 990,0,0,cu
부산광역시 부산진구 양지로 6-1,0,0,cu
부산광역시 부산진구 거제대로36번길 27,0,0,cu
부산광역시 부산진구 중앙대로970번길 31,0,0,cu
부산광역시 부산진구 양정로 62,0,0,cu
부산광역시 부산진구 거제천로 58,0,0,cu
부산광역시 부산진구 중앙대로 930,0,0,cu
부산광역시 부산진구 거제대로48번길 20 ,0,0,cu
부산광역시 부산진구 중앙대로969번길 16,0,0,cu
부산광역시 부산진구 동평로 372,0,0,cu
부산광역시 부산진구 동평로 273 금오파크뷰,0,0,cu
부산광역시 부산진구 동평로183번길 88,0,0,cu
부산광역시 부산진구 초연로 11 ,0,0,cu
부산광역시 부산진구 전포대로200번길 46 금오추어탕 ,0,0,cu
부산광역시 부산진구 전포대로 294 ,0,0,cu
부산광역시 부산진구 전포대로 274,0,0,cu
부산광역시 부산진구 동천로 70,0,0,cu
부산광역시 부산진구 동천로132번길 34,0,0,cu
부산광역시 부산진구 전포대로200번길 46 금오추어탕 ,0,0,cu
부산광역시 부산진구 전포대로246번길 6,0,0,cu
부산광역시 부산진구 전포대로 156 ,0,0,cu
부산광역시 부산진구 전포동 694-5번지,0,0,cu
부산광역시 부산진구 전포대로171번길 12,0,0,cu
부산광역시 부산진구 동성로 99-2,0,0,cu
부산광역시 부산진구 서전로46번길 34 ,0,0,cu
부산광역시 부산진구 전포대로 159 ,0,0,cu
부산광역시 부산진구 전포대로200번길 10,0,0,cu
부산광역시 부산진구 성지로 160,0,0,cu
부산광역시 부산진구 성지로 62 ,0,0,cu
부산광역시 부산진구 성지로 102,0,0,cu
부산광역시 부산진구 새싹로 276 ,0,0,cu
부산광역시 부산진구 초읍동 54-2번지,0,0,cu
부산광역시 부산진구 성지로 160,0,0,cu
부산광역시 북구 구남언덕로 19,0,0,cu
부산광역시 북구 백양대로 1017 한성빌딩,0,0,cu
부산광역시 북구 시랑로 38,0,0,cu
부산광역시 북구 낙동대로1738번길 9,0,0,cu
부산광역시 북구 백양대로 1156,0,0,cu
부산광역시 북구 구남언덕로 19,0,0,cu
부산광역시 북구 백양대로1050번길 26,0,0,cu
부산광역시 북구 낙동대로 1762번길 41 1층,0,0,cu
부산광역시 북구 모분재로 109 경동빌라,0,0,cu
부산광역시 북구 낙동대로1694번길 26,0,0,cu
부산광역시 북구 백양대로 1136 ,0,0,cu
부산광역시 북구 시랑로 75,0,0,cu
부산광역시 북구 팽나무로30번길 1,0,0,cu
부산광역시 북구 시랑로132번길 73,0,0,cu
부산광역시 북구 시랑로 162,0,0,cu
부산광역시 북구 낙동북로 737 ,0,0,cu
부산광역시 북구 효열로 277 대영빌딩 ,0,0,cu
부산광역시 북구 금곡대로 432,0,0,cu
부산광역시 북구 금곡대로616번길 57,0,0,cu
부산광역시 북구 화명신도시로 255,0,0,cu
부산광역시 북구 효열로 77,0,0,cu
부산광역시 북구 효열로 277 대영빌딩 ,0,0,cu
부산광역시 북구 효열로 211,0,0,cu
부산광역시 북구 금곡대로470번길 29 ,0,0,cu
부산광역시 북구 효열로 277 대영빌딩 ,0,0,cu
부산광역시 북구 금곡대로 432,0,0,cu
부산광역시 북구 금곡대로616번길 57,0,0,cu
부산광역시 북구 화명신도시로 255,0,0,cu
부산광역시 북구 효열로 77,0,0,cu
부산광역시 북구 효열로 277 대영빌딩 ,0,0,cu
부산광역시 북구 효열로 211,0,0,cu
부산광역시 북구 금곡대로470번길 29 ,0,0,cu
부산광역시 북구 만덕대로 141,0,0,cu
부산광역시 북구 덕천2길 44,0,0,cu
부산광역시 북구 낙동대로1781번길 1 청림빌딩 1층,0,0,cu
부산광역시 북구 함박봉로 22 롯데아파트,0,0,cu
부산광역시 북구 만덕대로39번길 34 ,0,0,cu
부산광역시 북구 만덕대로 141,0,0,cu
부산광역시 북구 의성로 123,0,0,cu
부산광역시 북구 금곡대로 14,0,0,cu
부산광역시 북구 의성로115번길 74 ,0,0,cu
부산광역시 북구 의성로109번길 24 ,0,0,cu
부산광역시 북구 만덕대로15번길 9,0,0,cu
부산광역시 북구 만덕2로 9,0,0,cu
부산광역시 북구 덕천로234번길 5,0,0,cu
부산광역시 북구 만덕동 819-45번지,0,0,cu
부산광역시 북구 상학로 36 이편한세상 금정산 1층 상가동 201호,0,0,cu
부산광역시 북구 만덕2로 43,0,0,cu
부산광역시 북구 만덕2로 9,0,0,cu
부산광역시 북구 만덕1로 82 ,0,0,cu
부산광역시 북구 함박봉로140번길 21,0,0,cu
부산광역시 북구 만덕2로44번길 72 ,0,0,cu
부산광역시 북구 학사로 5,0,0,cu
부산광역시 북구 화명신도시로 11 ,0,0,cu
부산광역시 북구 화명대로 68,0,0,cu
부산광역시 북구 양달로 78 도개공그린아파트,0,0,cu
부산광역시 북구 금곡대로303번길 35,0,0,cu
부산광역시 북구 학사로 5,0,0,cu
부산광역시 북구 산성로 33,0,0,cu
부산광역시 북구 금곡대로285번길 30 ,0,0,cu
부산광역시 북구 금곡대로 224 ,0,0,cu
부산광역시 북구 금곡대로303번길 12,0,0,cu
부산광역시 북구 금곡대로 166,0,0,cu
부산광역시 북구 산성로 28 ,0,0,cu
부산광역시 북구 화명대로 15,0,0,cu
부산광역시 북구 화명신도시로 46,0,0,cu
부산광역시 북구 산성로12번길 54,0,0,cu
부산광역시 북구 화명신도시로 70 코오롱하늘채1차아파트 1층 상가2동 106호,0,0,cu
부산광역시 사상구 새벽로121번길 103,0,0,cu
부산광역시 사상구 새벽시장로 65 1층 1동 101호,0,0,cu
부산광역시 사상구 낙동대로 988,0,0,cu
부산광역시 사상구 감전동 133-5번지 1층,0,0,cu
부산광역시 사상구 새벽시장로 100,0,0,cu
